steric push-off: E/lipid 0.2 -> -21.6, min non-bonded r 0.090 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   55000    -7.17       80  17.38      nan     nan    nan    nan   3.347  1.442     1390     1     n    nan       0      1.00     1.00   +0.000     1   0.371
   60000    -7.41       80  17.27      nan     nan    nan    nan   3.503  1.437     1475     1     n    nan       0      1.00     1.00   +0.000     1   0.350
   65000    -7.13       80  17.80      nan     nan    nan    nan   3.572  1.436     1352     1     n    nan       0      1.00     1.00   +0.000     1   0.383
   70000    -7.07       80  17.20      nan     nan    nan    nan   3.675  1.428     1430     1     n    nan       0      1.00     1.00   +0.000     1   0.363
   75000    -7.34       80  17.46      nan     nan    nan    nan   3.766  1.442     1448     1     n    nan       0      1.00     1.00   +0.000     1   0.354
   80000    -6.93       80  16.15      nan     nan    nan    nan   3.662  1.448     1366     1     n    nan       0      1.00     1.00   +0.000     1   0.366
   85000    -7.11       80  16.34      nan     nan    nan    nan   3.216  1.420     1327     1     n    nan       0      1.00     1.00   +0.000     1   0.385
   90000    -7.23       80  16.98      nan     nan    nan    nan   3.334  1.432     1381     1     n    nan       0      1.00     1.00   +0.000     1   0.369
   95000    -6.97       80  14.73      nan     nan    nan    nan   3.659  1.441     1239     1     n    nan       0      1.00     1.00   +0.000     1   0.414
  100000    -7.07       80  17.23      nan     nan    nan    nan   3.137  1.420     1317     1     n    nan       0      1.00     1.00   +0.000     1   0.382
  105000    -7.06       80  15.02      nan     nan    nan    nan   3.250  1.405     1267     1     n    nan       0      1.00     1.00   +0.000     1   0.394
  110000    -7.28       80  14.77      nan     nan    nan    nan   3.791  1.434     1262     1     n    nan       0      1.00     1.00   +0.000     1   0.406
  115000    -7.09       80  14.24      nan     nan    nan    nan   3.522  1.430     1257     1     n    nan       0      1.00     1.00   +0.000     1   0.400
  120000    -7.20       80  17.01      nan     nan    nan    nan   3.834  1.424     1287     1     n    nan       0      1.00     1.00   +0.000     1   0.402
  125000    -7.07       80  15.49      nan     nan    nan    nan   3.609  1.433     1282     1     n    nan       0      1.00     1.00   +0.000     1   0.395
  130000    -7.03       80  14.58      nan     nan    nan    nan   3.463  1.432     1171     1     n    nan       0      1.00     1.00   +0.000     1   0.438
  135000    -7.09       80  16.01      nan     nan    nan    nan   3.294  1.442     1258     1     n    nan       0      1.00     1.00   +0.000     1   0.401
  140000    -7.18       80  16.70      nan     nan    nan    nan   3.606  1.434     1355     1     n    nan       0      1.00     1.00   +0.000     1   0.379
  145000    -7.25       80  15.94      nan     nan    nan    nan   3.353  1.432     1318     1     n    nan       0      1.00     1.00   +0.000     1   0.373
  150000    -7.11       80  15.91      nan     nan    nan    nan   3.328  1.432     1433     1     n    nan       0      1.00     1.00   +0.000     1   0.360
  155000    -6.98       80  16.05      nan     nan    nan    nan   3.325  1.435     1355     1     n    nan       0      1.00     1.00   +0.000     1   0.370
  160000    -7.16       80  15.71      nan     nan    nan    nan   3.363  1.440     1359     1     n    nan       0      1.00     1.00   +0.000     1   0.375
  165000    -7.15       80  15.84      nan     nan    nan    nan   3.459  1.446     1335     1     n    nan       0      1.00     1.00   +0.000     1   0.379
  170000    -6.99       78  16.03      nan     nan    nan    nan   3.622  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  175000    -7.22       80  16.89      nan     nan    nan    nan   3.500  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -7.41       80  16.77      nan     nan    nan    nan   3.763  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  185000    -7.46       80  16.60      nan     nan    nan    nan   3.572  1.447     1298     1     n    nan       0      1.00     1.00   +0.000     1   0.395
  190000    -7.41       80  16.53      nan     nan    nan    nan   3.731  1.449     1379     1     n    nan       0      1.00     1.00   +0.000     1   0.374
  195000    -7.47       80  16.34      nan     nan    nan    nan   3.809  1.440     1317     1     n    nan       0      1.00     1.00   +0.000     1   0.394
  200000    -7.26       80  15.79      nan     nan    nan    nan   3.612  1.434     1236     1     n    nan       0      1.00     1.00   +0.000     1   0.423
  205000    -7.15       80  16.44      nan     nan    nan    nan   3.397  1.434     1065     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  210000    -7.39       80  16.00      nan     nan    nan    nan   3.534  1.431     1130     1     n    nan       0      1.00     1.00   +0.000     1   0.460
  215000    -6.81       80  17.32      nan     nan    nan    nan   3.381  1.438     1191     1     n    nan       0      1.00     1.00   +0.000     1   0.419
  220000    -7.02       80  16.23      nan     nan    nan    nan   3.534  1.431     1172     1     n    nan       0      1.00     1.00   +0.000     1   0.434
  225000    -7.07       80  16.72      nan     nan    nan    nan   3.522  1.436     1094     1     n    nan       0      1.00     1.00   +0.000     1   0.470
  230000    -6.90       80  15.90      nan     nan    nan    nan   3.225  1.428     1044     1     n    nan       0      1.00     1.00   +0.000     1   0.485
  235000    -7.01       80  14.61      nan     nan    nan    nan   3.487  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -6.88       80  15.42      nan     nan    nan    nan   3.425  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.02       80  15.44      nan     nan    nan    nan   3.666  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.10       80  13.44      nan     nan    nan    nan   3.591  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.52       80  14.73      nan     nan    nan    nan   3.378  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.84       80  17.22      nan     nan    nan    nan   3.438  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.13       80  14.73      nan     nan    nan    nan   3.572  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.07       80  14.60      nan     nan    nan    nan   3.572  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -6.96       80  14.29      nan     nan    nan    nan   3.147  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.99       80  13.93      nan     nan    nan    nan   3.269  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.14       80  12.31      nan     nan    nan    nan   3.375  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -6.84       80  13.08      nan     nan    nan    nan   3.309  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.05       80  14.37      nan     nan    nan    nan   3.338  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.86       80  13.27      nan     nan    nan    nan   3.597  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
