steric push-off: E/lipid -1.1 -> -21.3, min non-bonded r 0.063 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  195000    -7.24       80  16.61      nan     nan    nan    nan   3.603  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -7.32       80  15.65      nan     nan    nan    nan   3.447  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  205000    -7.08       80  16.13      nan     nan    nan    nan   3.419  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -6.97       80  15.99      nan     nan    nan    nan   3.459  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -6.89       80  15.97      nan     nan    nan    nan   3.250  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.08       80  16.46      nan     nan    nan    nan   3.459  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.04       80  16.41      nan     nan    nan    nan   3.472  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.11       80  16.15      nan     nan    nan    nan   3.244  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.05       80  14.07      nan     nan    nan    nan   3.316  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -6.94       80  15.63      nan     nan    nan    nan   3.363  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.10       80  15.21      nan     nan    nan    nan   3.409  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.08       80  14.79      nan     nan    nan    nan   3.469  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -6.93       80  14.77      nan     nan    nan    nan   3.322  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.75       80  14.76      nan     nan    nan    nan   3.222  1.441     1119     1     n    nan       0      1.00     1.00   +0.000     1   0.638
  265000    -7.20       80  15.58      nan     nan    nan    nan   3.400  1.433     1082     1     n    nan       0      1.00     1.00   +0.000     1   0.633
  270000    -7.10       80  16.40      nan     nan    nan    nan   3.375  1.422     1042     1     n    nan       0      1.00     1.00   +0.000     1   0.650
  275000    -7.57       80  16.96      nan     nan    nan    nan   3.784  1.427     1115     1     n    nan       0      1.00     1.00   +0.000     1   0.645
  280000    -7.12       80  15.09      nan     nan    nan    nan   3.797  1.442     1203     1     n    nan       0      1.00     1.00   +0.000     1   0.603
  285000    -7.12       80  16.53      nan     nan    nan    nan   3.553  1.416     1171     1     n    nan       0      1.00     1.00   +0.000     1   0.619
  290000    -7.22       80  17.04      nan     nan    nan    nan   3.609  1.448     1196     1     n    nan       0      1.00     1.00   +0.000     1   0.605
  295000    -7.31       80  15.04      nan     nan    nan    nan   3.438  1.413     1123     1     n    nan       0      1.00     1.00   +0.000     1   0.644
  300000    -7.23       80  16.98      nan     nan    nan    nan   3.694  1.447     1188     1     n    nan       0      1.00     1.00   +0.000     1   0.594
