steric push-off: E/lipid -17.3 -> -21.0, min non-bonded r 0.642 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   80000    -7.18       80  15.95      nan     nan    nan    nan   3.331  1.440     1023     1     n    nan       0      1.00     1.00   +0.000     1   1.372
   85000    -7.59       80  15.87      nan     nan    nan    nan   3.541  1.450     1041     1     n    nan       0      1.00     1.00   +0.000     1   1.387
   90000    -7.49       80  16.55      nan     nan    nan    nan   3.434  1.430     1073     1     n    nan       0      1.00     1.00   +0.000     1   1.314
   95000    -7.38       80  16.55      nan     nan    nan    nan   3.841  1.452     1095     1     n    nan       0      1.00     1.00   +0.000     1   1.322
  100000    -7.70       80  16.08      nan     nan    nan    nan   3.619  1.448     1043     1     n    nan       0      1.00     1.00   +0.000     1   1.366
  105000    -7.67       80  16.37      nan     nan    nan    nan   3.528  1.441      994     1     n    nan       0      1.00     1.00   +0.000     1   1.424
  110000    -7.34       80  16.36      nan     nan    nan    nan   3.650  1.451     1084     1     n    nan       0      1.00     1.00   +0.000     1   1.327
  115000    -7.53       80  16.81      nan     nan    nan    nan   3.641  1.438     1094     1     n    nan       0      1.00     1.00   +0.000     1   1.316
  120000    -7.54       80  16.38      nan     nan    nan    nan   3.519  1.465     1026     1     n    nan       0      1.00     1.00   +0.000     1   1.415
  125000    -7.33       80  16.86      nan     nan    nan    nan   3.672  1.446     1137     1     n    nan       0      1.00     1.00   +0.000     1   1.294
  130000    -7.43       80  16.88      nan     nan    nan    nan   3.616  1.443     1080     1     n    nan       0      1.00     1.00   +0.000     1   1.333
  135000    -7.46       80  17.55      nan     nan    nan    nan   3.637  1.449     1087     1     n    nan       0      1.00     1.00   +0.000     1   1.311
  140000    -7.24       80  16.68      nan     nan    nan    nan   3.641  1.435     1153     1     n    nan       0      1.00     1.00   +0.000     1   1.246
  145000    -7.27       80  16.97      nan     nan    nan    nan   3.356  1.433     1057     1     n    nan       0      1.00     1.00   +0.000     1   1.354
  150000    -7.39       80  16.29      nan     nan    nan    nan   3.619  1.448     1115     1     n    nan       0      1.00     1.00   +0.000     1   1.299
  155000    -7.25       80  17.11      nan     nan    nan    nan   3.703  1.433     1105     1     n    nan       0      1.00     1.00   +0.000     1   1.304
  160000    -7.44       80  16.90      nan     nan    nan    nan   3.381  1.446     1052     1     n    nan       0      1.00     1.00   +0.000     1   1.338
  165000    -7.23       80  16.94      nan     nan    nan    nan   3.978  1.440     1057     1     n    nan       0      1.00     1.00   +0.000     1   1.331
  170000    -7.67       80  16.33      nan     nan    nan    nan   3.547  1.458     1064     1     n    nan       0      1.00     1.00   +0.000     1   1.351
  175000    -7.73       80  16.37      nan     nan    nan    nan   3.578  1.453     1161     1     n    nan       0      1.00     1.00   +0.000     1   1.243
  180000    -7.69       80  16.32      nan     nan    nan    nan   4.072  1.455     1104     1     n    nan       0      1.00     1.00   +0.000     1   1.305
  185000    -7.68       80  16.11      nan     nan    nan    nan   3.603  1.446     1035     1     n    nan       0      1.00     1.00   +0.000     1   1.376
  190000    -7.40       80  16.68      nan     nan    nan    nan   3.828  1.463     1096     1     n    nan       0      1.00     1.00   +0.000     1   1.303
  195000    -7.68       80  16.79      nan     nan    nan    nan   3.778  1.429     1113     1     n    nan       0      1.00     1.00   +0.000     1   1.279
  200000    -7.57       80  16.74      nan     nan    nan    nan   3.766  1.454     1064     1     n    nan       0      1.00     1.00   +0.000     1   1.354
  205000    -7.49       80  16.70      nan     nan    nan    nan   3.569  1.445     1074     1     n    nan       0      1.00     1.00   +0.000     1   1.327
  210000    -7.59       80  16.89      nan     nan    nan    nan   3.563  1.451     1138     1     n    nan       0      1.00     1.00   +0.000     1   1.275
  215000    -7.18       80  17.13      nan     nan    nan    nan   3.169  1.432     1061     1     n    nan       0      1.00     1.00   +0.000     1   1.360
  220000    -7.60       80  16.80      nan     nan    nan    nan   3.487  1.454     1084     1     n    nan       0      1.00     1.00   +0.000     1   1.327
  225000    -7.67       80  17.10      nan     nan    nan    nan   3.462  1.441     1121     1     n    nan       0      1.00     1.00   +0.000     1   1.285
  230000    -7.43       80  17.68      nan     nan    nan    nan   3.619  1.447     1055     1     n    nan       0      1.00     1.00   +0.000     1   1.325
  235000    -7.43       80  17.15      nan     nan    nan    nan   3.631  1.444     1103     1     n    nan       0      1.00     1.00   +0.000     1   1.313
  240000    -7.45       80  16.53      nan     nan    nan    nan   3.772  1.438     1059     1     n    nan       0      1.00     1.00   +0.000     1   1.373
  245000    -7.21       80  16.82      nan     nan    nan    nan   3.444  1.455     1130     1     n    nan       0      1.00     1.00   +0.000     1   1.300
  250000    -7.57       80  17.18      nan     nan    nan    nan   3.669  1.427     1066     1     n    nan       0      1.00     1.00   +0.000     1   1.341
  255000    -7.40       80  16.75      nan     nan    nan    nan   3.691  1.441     1020     1     n    nan       0      1.00     1.00   +0.000     1   1.390
  260000    -7.47       80  16.86      nan     nan    nan    nan   3.541  1.440     1073     1     n    nan       0      1.00     1.00   +0.000     1   1.330
  265000    -7.47       80  16.11      nan     nan    nan    nan   3.562  1.443     1092     1     n    nan       0      1.00     1.00   +0.000     1   1.301
  270000    -7.71       80  16.29      nan     nan    nan    nan   3.544  1.449     1083     1     n    nan       0      1.00     1.00   +0.000     1   1.335
  275000    -7.52       80  15.70      nan     nan    nan    nan   3.550  1.441     1041     1     n    nan       0      1.00     1.00   +0.000     1   1.388
  280000    -7.21       80  16.06      nan     nan    nan    nan   3.716  1.448     1014     1     n    nan       0      1.00     1.00   +0.000     1   1.406
  285000    -7.33       80  16.22      nan     nan    nan    nan   3.413  1.441     1055     1     n    nan       0      1.00     1.00   +0.000     1   1.354
  290000    -7.53       80  16.06      nan     nan    nan    nan   3.662  1.454     1089     1     n    nan       0      1.00     1.00   +0.000     1   1.323
  295000    -7.51       80  16.04      nan     nan    nan    nan   3.653  1.433     1079     1     n    nan       0      1.00     1.00   +0.000     1   1.295
  300000    -7.45       80  16.42      nan     nan    nan    nan   3.434  1.424     1108     1     n    nan       0      1.00     1.00   +0.000     1   1.283
