steric push-off: E/lipid -3.0 -> -21.3, min non-bonded r 0.130 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  135000    -7.02       60  11.09      nan     nan    nan    nan   3.663  1.456        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  140000    -6.90       60  11.19      nan     nan    nan    nan   3.250  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  145000    -7.18       32   5.99    0.422   1.728  0.830  0.429   2.945  1.419        0     0     n   0.65       4      1.00     1.00   +0.000     0     nan
  150000    -7.39       32   6.01    0.414   1.967  0.764  0.621   3.219  1.446        0     0     n   0.95       6      1.00     1.00   +0.000     0     nan
  155000    -7.23       32   6.24    0.399   1.354  0.840  0.406   3.453  1.451        0     0     n   0.51       4      1.00     1.00   +0.000     0     nan
  160000    -7.36       32   6.23    0.377   1.143  0.804  0.379   3.742  1.424        0     0     n   0.65       5      1.00     1.00   +0.000     0     nan
  165000    -6.97       32   5.98    0.378   1.212  0.809  0.490   3.586  1.435        0     0     n   0.98       6      1.00     1.00   +0.000     0     nan
  170000    -7.04       32   6.28    0.373   1.212  0.843  0.414   3.367  1.424        0     0     n   0.74       6      1.00     1.00   +0.000     0     nan
  175000    -6.78       32   6.59    0.344   0.748  0.840  0.507   3.117  1.445        0     0     n   0.58       6      1.00     1.00   +0.000     0     nan
  180000    -6.96       32   6.38    0.388   1.354  0.823  0.500   2.977  1.435        0     0     n   0.23       2      1.00     1.00   +0.000     0     nan
  185000    -7.13       60  10.74      nan     nan    nan    nan   3.383  1.424       40     1     n    nan       0      1.00     1.00   +0.000     0     nan
  190000    -6.79       57  11.19      nan     nan    nan    nan   3.215  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  195000    -6.99       57  10.97      nan     nan    nan    nan   3.539  1.446       46     1     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -7.19       57  10.91      nan     nan    nan    nan   3.684  1.450       66     1     n    nan       0      1.00     1.00   +0.000     0     nan
  205000    -6.96       57  10.53      nan     nan    nan    nan   3.254  1.433       54     1     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -6.93       57  10.30      nan     nan    nan    nan   3.368  1.425       49     1     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -6.99       57  10.20      nan     nan    nan    nan   3.311  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.11       57  10.34      nan     nan    nan    nan   3.474  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.11       57   9.89      nan     nan    nan    nan   3.377  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.15       57   9.94      nan     nan    nan    nan   3.114  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.21       80  12.33      nan     nan    nan    nan   3.497  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.48       80  12.28      nan     nan    nan    nan   3.150  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.34       80  11.98      nan     nan    nan    nan   3.309  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.05       80  11.79      nan     nan    nan    nan   3.269  1.431       57     1     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.07       59  10.31      nan     nan    nan    nan   2.970  1.434       46     1     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.19       80  11.67      nan     nan    nan    nan   3.294  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.16       80  11.13      nan     nan    nan    nan   3.266  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.56       80  11.21      nan     nan    nan    nan   3.578  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.35       80  11.13      nan     nan    nan    nan   3.297  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.28       80  11.30      nan     nan    nan    nan   3.162  1.425       43     1     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.31       80  11.00      nan     nan    nan    nan   3.325  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.29       80  10.95      nan     nan    nan    nan   3.431  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.36       80  10.89      nan     nan    nan    nan   3.487  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.40       80  10.89      nan     nan    nan    nan   3.303  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
