steric push-off: E/lipid -17.4 -> -21.0, min non-bonded r 0.640 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   70000    -7.66       80  17.29      nan     nan    nan    nan   3.838  1.440     1425     1     n    nan       0      1.00     1.00   +0.000     1   0.988
   75000    -7.15       80  16.52      nan     nan    nan    nan   3.759  1.433     1443     1     n    nan       0      1.00     1.00   +0.000     1   0.978
   80000    -7.17       80  16.48      nan     nan    nan    nan   3.209  1.441     1392     1     n    nan       0      1.00     1.00   +0.000     1   0.983
   85000    -6.95       80  15.99      nan     nan    nan    nan   3.838  1.438     1487     1     n    nan       0      1.00     1.00   +0.000     1   0.948
   90000    -7.21       80  16.34      nan     nan    nan    nan   3.559  1.423     1389     1     n    nan       0      1.00     1.00   +0.000     1   1.023
   95000    -7.36       80  16.29      nan     nan    nan    nan   3.441  1.435     1415     1     n    nan       0      1.00     1.00   +0.000     1   0.994
  100000    -7.28       80  16.29      nan     nan    nan    nan   3.509  1.453     1400     1     n    nan       0      1.00     1.00   +0.000     1   1.008
  105000    -7.20       80  16.50      nan     nan    nan    nan   3.478  1.450     1356     1     n    nan       0      1.00     1.00   +0.000     1   1.029
  110000    -7.41       80  16.22      nan     nan    nan    nan   3.753  1.447     1369     1     n    nan       0      1.00     1.00   +0.000     1   1.006
  115000    -7.47       80  16.12      nan     nan    nan    nan   3.559  1.448     1400     1     n    nan       0      1.00     1.00   +0.000     1   1.009
  120000    -7.49       80  15.85      nan     nan    nan    nan   3.622  1.451     1479     1     n    nan       0      1.00     1.00   +0.000     1   0.949
  125000    -7.00       80  15.56      nan     nan    nan    nan   3.797  1.438     1440     1     n    nan       0      1.00     1.00   +0.000     1   0.980
  130000    -7.37       80  15.56      nan     nan    nan    nan   3.769  1.436     1277     1     n    nan       0      1.00     1.00   +0.000     1   1.076
  135000    -7.55       80  15.59      nan     nan    nan    nan   3.797  1.460     1321     1     n    nan       0      1.00     1.00   +0.000     1   1.045
  140000    -7.42       80  15.63      nan     nan    nan    nan   3.413  1.437     1298     1     n    nan       0      1.00     1.00   +0.000     1   1.057
  145000    -7.53       80  15.50      nan     nan    nan    nan   3.594  1.453     1318     1     n    nan       0      1.00     1.00   +0.000     1   1.068
  150000    -7.37       80  15.02      nan     nan    nan    nan   3.403  1.431     1265     1     n    nan       0      1.00     1.00   +0.000     1   1.109
  155000    -7.32       80  15.75      nan     nan    nan    nan   3.700  1.447     1337     1     n    nan       0      1.00     1.00   +0.000     1   1.050
  160000    -6.99       80  15.35      nan     nan    nan    nan   3.709  1.443     1284     1     n    nan       0      1.00     1.00   +0.000     1   1.101
  165000    -7.28       80  14.28      nan     nan    nan    nan   3.578  1.428     1126     1     n    nan       0      1.00     1.00   +0.000     1   1.224
  170000    -7.39       80  13.64      nan     nan    nan    nan   3.634  1.454     1041     1     n    nan       0      1.00     1.00   +0.000     1   1.326
  175000    -7.57       80  14.17      nan     nan    nan    nan   3.588  1.445     1047     1     n    nan       0      1.00     1.00   +0.000     1   1.327
  180000    -7.13       80  14.42      nan     nan    nan    nan   3.575  1.447     1060     1     n    nan       0      1.00     1.00   +0.000     1   1.308
  185000    -7.40       80  14.97      nan     nan    nan    nan   3.500  1.439     1045     1     n    nan       0      1.00     1.00   +0.000     1   1.321
  190000    -7.15       80  14.42      nan     nan    nan    nan   3.259  1.446      999     1     n    nan       0      1.00     1.00   +0.000     1   1.319
  195000    -7.29       80  14.74      nan     nan    nan    nan   3.578  1.430     1038     1     n    nan       0      1.00     1.00   +0.000     1   1.307
  200000    -7.21       80  13.80      nan     nan    nan    nan   3.494  1.439     1049     1     n    nan       0      1.00     1.00   +0.000     1   1.311
  205000    -7.41       80  12.92      nan     nan    nan    nan   3.369  1.444     1071     1     n    nan       0      1.00     1.00   +0.000     1   1.291
  210000    -7.58       80  13.13      nan     nan    nan    nan   3.584  1.432     1078     1     n    nan       0      1.00     1.00   +0.000     1   1.256
  215000    -7.57       80  13.88      nan     nan    nan    nan   3.525  1.446     1100     1     n    nan       0      1.00     1.00   +0.000     1   1.252
  220000    -7.32       80  14.17      nan     nan    nan    nan   3.606  1.449     1159     1     n    nan       0      1.00     1.00   +0.000     1   1.178
  225000    -7.36       78  13.34      nan     nan    nan    nan   3.689  1.454     1106     1     n    nan       0      1.00     1.00   +0.000     1   1.254
  230000    -7.34       80  13.46      nan     nan    nan    nan   3.700  1.443     1073     1     n    nan       0      1.00     1.00   +0.000     1   1.277
  235000    -7.59       80  12.99      nan     nan    nan    nan   3.659  1.455     1033     1     n    nan       0      1.00     1.00   +0.000     1   1.334
  240000    -7.50       80  13.83      nan     nan    nan    nan   3.875  1.443     1042     1     n    nan       0      1.00     1.00   +0.000     1   1.322
  245000    -7.41       80  13.83      nan     nan    nan    nan   3.381  1.441      976     1     n    nan       0      1.00     1.00   +0.000     1   1.395
  250000    -7.50       80  13.48      nan     nan    nan    nan   3.756  1.436      995     1     n    nan       0      1.00     1.00   +0.000     1   1.372
  255000    -7.52       80  13.94      nan     nan    nan    nan   3.587  1.456     1009     1     n    nan       0      1.00     1.00   +0.000     1   1.362
  260000    -7.72       80  13.75      nan     nan    nan    nan   3.938  1.445      996     1     n    nan       0      1.00     1.00   +0.000     1   1.397
  265000    -7.40       80  13.04      nan     nan    nan    nan   3.797  1.443     1032     1     n    nan       0      1.00     1.00   +0.000     1   1.350
  270000    -7.58       80  13.30      nan     nan    nan    nan   3.681  1.454      996     1     n    nan       0      1.00     1.00   +0.000     1   1.354
  275000    -7.42       80  13.37      nan     nan    nan    nan   3.803  1.451     1030     1     n    nan       0      1.00     1.00   +0.000     1   1.332
  280000    -7.33       80  13.01      nan     nan    nan    nan   3.709  1.449     1077     1     n    nan       0      1.00     1.00   +0.000     1   1.255
  285000    -7.40       80  13.21      nan     nan    nan    nan   3.378  1.409     1077     1     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.55       80  12.92      nan     nan    nan    nan   3.734  1.456     1038     1     n    nan       0      1.00     1.00   +0.000     1   1.334
  295000    -7.35       80  12.78      nan     nan    nan    nan   3.434  1.444      983     1     n    nan       0      1.00     1.00   +0.000     1   1.398
  300000    -7.28       80  14.05      nan     nan    nan    nan   3.591  1.434     1094     1     n    nan       0      1.00     1.00   +0.000     1   1.269
