steric push-off: E/lipid -16.7 -> -20.8, min non-bonded r 0.660 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  180000    -7.14       79  16.00      nan     nan    nan    nan   3.418  1.449     1495     1     n    nan       0      1.00     1.00   +0.000     1   0.879
  185000    -7.37       79  16.44      nan     nan    nan    nan   3.753  1.455     1447     1     n    nan       0      1.00     1.00   +0.000     1   0.924
  190000    -7.52       79  17.01      nan     nan    nan    nan   3.759  1.463     1369     1     n    nan       0      1.00     1.00   +0.000     1   0.973
  195000    -7.56       79  16.74      nan     nan    nan    nan   3.861  1.465     1278     1     n    nan       0      1.00     1.00   +0.000     1   1.029
  200000    -7.53       79  16.59      nan     nan    nan    nan   3.712  1.447     1276     1     n    nan       0      1.00     1.00   +0.000     1   1.018
  205000    -7.71       79  16.81      nan     nan    nan    nan   4.082  1.449     1274     1     n    nan       0      1.00     1.00   +0.000     1   1.035
  210000    -7.72       79  16.87      nan     nan    nan    nan   3.826  1.464     1277     1     n    nan       0      1.00     1.00   +0.000     1   1.036
  215000    -7.14       79  17.59      nan     nan    nan    nan   3.877  1.429     1326     1     n    nan       0      1.00     1.00   +0.000     1   0.980
  220000    -7.32       79  16.41      nan     nan    nan    nan   3.380  1.454     1233     1     n    nan       0      1.00     1.00   +0.000     1   1.063
  225000    -7.45       79  16.38      nan     nan    nan    nan   3.845  1.423     1199     1     n    nan       0      1.00     1.00   +0.000     1   1.101
  230000    -7.44       79  16.74      nan     nan    nan    nan   3.649  1.430     1066     1     n    nan       0      1.00     1.00   +0.000     1   1.207
  235000    -7.42       79  14.07      nan     nan    nan    nan   3.453  1.446     1077     1     n    nan       0      1.00     1.00   +0.000     1   1.209
  240000    -7.54       79  15.64      nan     nan    nan    nan   3.722  1.436     1152     1     n    nan       0      1.00     1.00   +0.000     1   1.139
  245000    -7.40       79  15.72      nan     nan    nan    nan   3.528  1.457     1049     1     n    nan       0      1.00     1.00   +0.000     1   1.207
  250000    -7.43       79  16.41      nan     nan    nan    nan   3.576  1.441     1115     1     n    nan       0      1.00     1.00   +0.000     1   1.171
  255000    -7.40       80  12.94      nan     nan    nan    nan   3.616  1.440     1080     1     n    nan       0      1.00     1.00   +0.000     1   1.169
  260000    -7.44       80  16.17      nan     nan    nan    nan   3.581  1.441     1099     1     n    nan       0      1.00     1.00   +0.000     1   1.164
  265000    -7.20       80  15.20      nan     nan    nan    nan   3.428  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.24       80  15.77      nan     nan    nan    nan   3.125  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.33       80  12.89      nan     nan    nan    nan   3.253  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.31       80  14.66      nan     nan    nan    nan   3.378  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.17       70  14.03      nan     nan    nan    nan   3.875  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.58       80  13.35      nan     nan    nan    nan   3.581  1.436      941     1     n    nan       0      1.00     1.00   +0.000     1   1.271
  295000    -7.49       80  12.83      nan     nan    nan    nan   3.372  1.442      921     1     n    nan       0      1.00     1.00   +0.000     1   1.361
  300000    -7.96       80  12.56      nan     nan    nan    nan   3.719  1.441      867     1     n    nan       0      1.00     1.00   +0.000     1   1.420
