steric push-off: E/lipid -16.6 -> -20.7, min non-bonded r 0.656 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  135000    -7.48       80  17.50      nan     nan    nan    nan   3.844  1.445     1485     1     n    nan       0      1.00     1.00   +0.000     1   0.912
  140000    -7.49       80  17.01      nan     nan    nan    nan   3.859  1.461     1519     1     n    nan       0      1.00     1.00   +0.000     1   0.891
  145000    -7.36       80  16.88      nan     nan    nan    nan   3.744  1.458     1516     1     n    nan       0      1.00     1.00   +0.000     1   0.891
  150000    -7.33       80  16.72      nan     nan    nan    nan   3.328  1.440     1518     1     n    nan       0      1.00     1.00   +0.000     1   0.899
  155000    -7.26       80  16.40      nan     nan    nan    nan   3.422  1.432     1491     1     n    nan       0      1.00     1.00   +0.000     1   0.912
  160000    -7.34       80  16.84      nan     nan    nan    nan   3.722  1.445     1514     1     n    nan       0      1.00     1.00   +0.000     1   0.908
  165000    -7.36       80  16.82      nan     nan    nan    nan   3.613  1.446     1551     1     n    nan       0      1.00     1.00   +0.000     1   0.876
  170000    -7.21       80  17.37      nan     nan    nan    nan   3.575  1.455     1619     1     n    nan       0      1.00     1.00   +0.000     1   0.841
  175000    -7.45       80  17.81      nan     nan    nan    nan   3.716  1.454        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -7.44       80  17.26      nan     nan    nan    nan   3.747  1.452     1725     1     n    nan       0      1.00     1.00   +0.000     1   0.795
  185000    -7.24       80  17.65      nan     nan    nan    nan   3.478  1.444     1675     1     n    nan       0      1.00     1.00   +0.000     1   0.814
  190000    -7.36       80  17.68      nan     nan    nan    nan   3.647  1.441     1814     1     n    nan       0      1.00     1.00   +0.000     1   0.762
  195000    -7.04       80  18.11      nan     nan    nan    nan   3.703  1.440     1778     1     n    nan       0      1.00     1.00   +0.000     1   0.776
  200000    -7.40       80  17.75      nan     nan    nan    nan   3.588  1.440     1740     1     n    nan       0      1.00     1.00   +0.000     1   0.787
  205000    -7.44       80  17.54      nan     nan    nan    nan   3.947  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -7.34       80  16.71      nan     nan    nan    nan   3.616  1.439     1689     1     n    nan       0      1.00     1.00   +0.000     1   0.819
  215000    -6.99       80  15.26      nan     nan    nan    nan   3.703  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.31       80  14.54      nan     nan    nan    nan   3.584  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.09       80  14.97      nan     nan    nan    nan   3.763  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -6.98       80  14.73      nan     nan    nan    nan   3.494  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -6.86       80  14.97      nan     nan    nan    nan   2.991  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.15       80  16.58      nan     nan    nan    nan   3.466  1.429     1580     1     n    nan       0      1.00     1.00   +0.000     1   0.888
  245000    -7.15       80  15.86      nan     nan    nan    nan   3.525  1.452     1546     1     n    nan       0      1.00     1.00   +0.000     1   0.901
  250000    -7.37       80  13.81      nan     nan    nan    nan   3.578  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.25       80  13.61      nan     nan    nan    nan   3.466  1.449     1388     1     n    nan       0      1.00     1.00   +0.000     1   1.007
  260000    -7.29       80  13.89      nan     nan    nan    nan   3.769  1.441     1430     1     n    nan       0      1.00     1.00   +0.000     1   0.972
  265000    -7.57       80  13.49      nan     nan    nan    nan   3.753  1.459     1398     1     n    nan       0      1.00     1.00   +0.000     1   0.997
  270000    -7.53       80  13.47      nan     nan    nan    nan   4.006  1.440     1391     1     n    nan       0      1.00     1.00   +0.000     1   1.011
  275000    -7.44       80  13.44      nan     nan    nan    nan   3.572  1.432     1370     1     n    nan       0      1.00     1.00   +0.000     1   1.005
  280000    -7.37       80  13.65      nan     nan    nan    nan   3.547  1.450     1406     1     n    nan       0      1.00     1.00   +0.000     1   0.984
  285000    -7.52       80  14.26      nan     nan    nan    nan   3.637  1.450     1376     1     n    nan       0      1.00     1.00   +0.000     1   1.002
  290000    -7.39       80  15.70      nan     nan    nan    nan   3.737  1.443     1353     1     n    nan       0      1.00     1.00   +0.000     1   1.035
  295000    -7.12       80  14.15      nan     nan    nan    nan   3.497  1.434     1399     1     n    nan       0      1.00     1.00   +0.000     1   1.008
  300000    -7.32       80  13.15      nan     nan    nan    nan   3.469  1.441     1288     1     n    nan       0      1.00     1.00   +0.000     1   1.060
