steric push-off: E/lipid -1.5 -> -21.4, min non-bonded r 0.072 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  250000    -7.47       80  14.58      nan     nan    nan    nan   3.634  1.425      426     2     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.71       80  14.41      nan     nan    nan    nan   3.659  1.440      420     2     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.58       80  14.11      nan     nan    nan    nan   3.606  1.440      493     2     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.47       80  14.62      nan     nan    nan    nan   3.697  1.436      415     2     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.57       80  14.44      nan     nan    nan    nan   3.388  1.441      444     2     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.34       80  14.62      nan     nan    nan    nan   3.366  1.436      464     2     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.54       80  14.97      nan     nan    nan    nan   3.406  1.436      445     2     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.61       80  14.24      nan     nan    nan    nan   3.772  1.439      411     2     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.37       80  14.44      nan     nan    nan    nan   3.581  1.429      337     3     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.56       80  14.23      nan     nan    nan    nan   3.847  1.455      417     2     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.57       80  14.36      nan     nan    nan    nan   3.637  1.446      413     2     n    nan       0      1.00     1.00   +0.000     0     nan
