steric push-off: E/lipid -2.1 -> -21.5, min non-bonded r 0.064 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  245000    -7.28       80  14.48      nan     nan    nan    nan   3.469  1.431      438     2     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.32       80  14.65      nan     nan    nan    nan   3.313  1.447      440     2     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.66       80  14.41      nan     nan    nan    nan   3.747  1.440      495     2     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.28       80  14.37      nan     nan    nan    nan   3.503  1.439      441     2     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.40       80  14.76      nan     nan    nan    nan   3.416  1.444      381     2     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.46       80  14.53      nan     nan    nan    nan   3.847  1.432      409     2     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.43       80  14.63      nan     nan    nan    nan   3.322  1.438      386     2     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.76       80  14.19      nan     nan    nan    nan   3.300  1.424      353     2     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.27       80  14.08      nan     nan    nan    nan   3.412  1.428      367     2     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.30       80  14.50      nan     nan    nan    nan   3.116  1.427      329     2     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.21       80  14.09      nan     nan    nan    nan   3.369  1.450      349     2     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.00       80  13.65      nan     nan    nan    nan   3.203  1.445      412     2     n    nan       0      1.00     1.00   +0.000     0     nan
