steric push-off: E/lipid -2.2 -> -21.4, min non-bonded r 0.066 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  215000    -7.04       80  12.30      nan     nan    nan    nan   3.388  1.445     1047     1     Y    nan       0      1.00     1.00   +0.000     1   0.471
  220000    -6.99       80  11.99      nan     nan    nan    nan   3.447  1.437      990     1     Y    nan       0      1.00     1.00   +0.000     1   0.490
  225000    -7.33       80  12.08      nan     nan    nan    nan   3.659  1.433     1012     1     Y    nan       0      1.00     1.00   +0.000     1   0.447
  230000    -7.21       80  12.78      nan     nan    nan    nan   3.609  1.447     1121     1     Y    nan       0      1.00     1.00   +0.000     1   0.427
  235000    -7.21       80  12.73      nan     nan    nan    nan   3.612  1.433     1105     1     Y    nan       0      1.00     1.00   +0.000     1   0.428
  240000    -7.43       80  12.71      nan     nan    nan    nan   3.959  1.443     1100     1     Y    nan       0      1.00     1.00   +0.000     1   0.489
  245000    -7.37       80  12.58      nan     nan    nan    nan   3.469  1.440     1076     1     Y    nan       0      1.00     1.00   +0.000     1   0.419
  250000    -7.52       80  12.64      nan     nan    nan    nan   3.663  1.442        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.03       80  12.72      nan     nan    nan    nan   3.647  1.439        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.00       80  12.63      nan     nan    nan    nan   3.337  1.433        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.41       80  12.77      nan     nan    nan    nan   3.931  1.438        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.27       80  12.73      nan     nan    nan    nan   3.519  1.433        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.20       80  12.97      nan     nan    nan    nan   3.500  1.438     1155     1     Y    nan       0      1.00     1.00   +0.000     1   0.425
  280000    -7.21       80  13.00      nan     nan    nan    nan   3.550  1.445     1102     1     Y    nan       0      1.00     1.00   +0.000     1   0.429
  285000    -7.25       80  13.01      nan     nan    nan    nan   3.669  1.439     1173     1     Y    nan       0      1.00     1.00   +0.000     1   0.472
  290000    -7.16       80  12.85      nan     nan    nan    nan   3.619  1.437     1126     1     Y    nan       0      1.00     1.00   +0.000     1   0.457
  295000    -7.21       80  12.70      nan     nan    nan    nan   3.425  1.437     1058     1     Y    nan       0      1.00     1.00   +0.000     1   0.525
  300000    -7.19       80  12.92      nan     nan    nan    nan   3.422  1.453     1089     1     Y    nan       0      1.00     1.00   +0.000     1   0.447
