steric push-off: E/lipid -1.4 -> -21.7, min non-bonded r 0.094 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   55000    -6.95       78  16.37      nan     nan    nan    nan   3.404  1.439     1289     1     n    nan       0      1.00     1.00   +0.000     1   0.454
   60000    -7.19       80  16.94      nan     nan    nan    nan   3.466  1.415     1248     1     n    nan       0      1.00     1.00   +0.000     1   0.474
   65000    -7.15       80  16.61      nan     nan    nan    nan   3.478  1.426     1270     1     n    nan       0      1.00     1.00   +0.000     1   0.467
   70000    -7.05       80  16.07      nan     nan    nan    nan   3.462  1.440     1244     1     n    nan       0      1.00     1.00   +0.000     1   0.480
   75000    -6.98       79  15.88      nan     nan    nan    nan   3.630  1.434     1303     1     n    nan       0      1.00     1.00   +0.000     1   0.455
   80000    -7.01       80  16.15      nan     nan    nan    nan   3.647  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   85000    -7.06       80  15.85      nan     nan    nan    nan   3.550  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   90000    -7.23       80  15.90      nan     nan    nan    nan   3.587  1.444     1297     1     n    nan       0      1.00     1.00   +0.000     1   0.464
   95000    -7.29       80  15.80      nan     nan    nan    nan   3.812  1.448     1374     1     n    nan       0      1.00     1.00   +0.000     1   0.441
  100000    -7.26       80  15.87      nan     nan    nan    nan   3.709  1.451     1379     1     n    nan       0      1.00     1.00   +0.000     1   0.442
  105000    -7.01       80  15.84      nan     nan    nan    nan   3.522  1.441     1310     1     n    nan       0      1.00     1.00   +0.000     1   0.455
  110000    -7.42       80  15.48      nan     nan    nan    nan   3.547  1.435     1326     1     n    nan       0      1.00     1.00   +0.000     1   0.457
  115000    -7.46       80  15.79      nan     nan    nan    nan   3.681  1.459     1236     1     n    nan       0      1.00     1.00   +0.000     1   0.482
  120000    -7.38       80  15.03      nan     nan    nan    nan   3.731  1.461     1259     1     n    nan       0      1.00     1.00   +0.000     1   0.483
  125000    -7.22       80  15.01      nan     nan    nan    nan   3.334  1.444     1167     1     n    nan       0      1.00     1.00   +0.000     1   0.502
  130000    -7.33       80  15.24      nan     nan    nan    nan   3.287  1.421     1110     1     n    nan       0      1.00     1.00   +0.000     1   0.524
  135000    -6.95       80  14.92      nan     nan    nan    nan   3.391  1.435     1146     1     n    nan       0      1.00     1.00   +0.000     1   0.511
  140000    -6.92       80  15.40      nan     nan    nan    nan   3.144  1.435     1082     1     n    nan       0      1.00     1.00   +0.000     1   0.520
  145000    -6.78       80  15.03      nan     nan    nan    nan   3.197  1.442     1069     1     n    nan       0      1.00     1.00   +0.000     1   0.552
  150000    -6.99       47   9.99      nan     nan    nan    nan   3.915  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  155000    -7.09       80  15.25      nan     nan    nan    nan   3.459  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  160000    -6.81       80  15.40      nan     nan    nan    nan   3.422  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  165000    -7.06       80  15.31      nan     nan    nan    nan   3.447  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  170000    -7.09       80  15.12      nan     nan    nan    nan   3.600  1.415     1063     1     n    nan       0      1.00     1.00   +0.000     1   0.584
  175000    -7.39       80  15.25      nan     nan    nan    nan   3.653  1.442     1058     1     n    nan       0      1.00     1.00   +0.000     1   0.573
  180000    -7.11       80  15.46      nan     nan    nan    nan   3.412  1.436     1036     1     n    nan       0      1.00     1.00   +0.000     1   0.577
  185000    -7.03       80  15.54      nan     nan    nan    nan   3.656  1.446     1126     1     n    nan       0      1.00     1.00   +0.000     1   0.537
  190000    -7.27       80  15.51      nan     nan    nan    nan   3.641  1.434     1212     1     n    nan       0      1.00     1.00   +0.000     1   0.511
  195000    -7.17       80  15.52      nan     nan    nan    nan   3.319  1.437     1171     1     n    nan       0      1.00     1.00   +0.000     1   0.503
  200000    -7.10       80  15.46      nan     nan    nan    nan   3.500  1.435     1131     1     n    nan       0      1.00     1.00   +0.000     1   0.524
  205000    -6.94       80  15.68      nan     nan    nan    nan   3.491  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -7.15       79  15.33      nan     nan    nan    nan   3.595  1.433     1245     1     n    nan       0      1.00     1.00   +0.000     1   0.498
  215000    -7.11       79  15.76      nan     nan    nan    nan   3.351  1.439     1328     1     n    nan       0      1.00     1.00   +0.000     1   0.465
  220000    -7.37       79  15.70      nan     nan    nan    nan   3.797  1.461     1320     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  225000    -7.11       79  16.03      nan     nan    nan    nan   3.453  1.434     1432     1     n    nan       0      1.00     1.00   +0.000     1   0.433
  230000    -6.92       79  15.37      nan     nan    nan    nan   3.642  1.448     1390     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  235000    -6.96       79  15.54      nan     nan    nan    nan   3.225  1.421     1325     1     n    nan       0      1.00     1.00   +0.000     1   0.461
  240000    -7.16       79  15.02      nan     nan    nan    nan   3.582  1.441     1322     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  245000    -7.13       79  15.90      nan     nan    nan    nan   3.582  1.415     1457     1     n    nan       0      1.00     1.00   +0.000     1   0.427
  250000    -7.14       79  15.11      nan     nan    nan    nan   3.557  1.427     1420     1     n    nan       0      1.00     1.00   +0.000     1   0.436
  255000    -6.99       79  15.39      nan     nan    nan    nan   3.519  1.435     1356     1     n    nan       0      1.00     1.00   +0.000     1   0.462
  260000    -7.05       80  14.88      nan     nan    nan    nan   3.534  1.439     1340     1     n    nan       0      1.00     1.00   +0.000     1   0.455
  265000    -6.84       79  15.02      nan     nan    nan    nan   3.351  1.419     1445     1     n    nan       0      1.00     1.00   +0.000     1   0.431
  270000    -6.89       79  15.74      nan     nan    nan    nan   3.519  1.437     1371     1     n    nan       0      1.00     1.00   +0.000     1   0.449
  275000    -7.22       79  15.63      nan     nan    nan    nan   3.449  1.445     1405     1     n    nan       0      1.00     1.00   +0.000     1   0.429
  280000    -7.31       80  15.71      nan     nan    nan    nan   3.619  1.428     1362     1     n    nan       0      1.00     1.00   +0.000     1   0.459
  285000    -7.09       80  15.28      nan     nan    nan    nan   3.550  1.427     1305     1     n    nan       0      1.00     1.00   +0.000     1   0.476
  290000    -6.80       80  15.75      nan     nan    nan    nan   3.609  1.433     1397     1     n    nan       0      1.00     1.00   +0.000     1   0.439
  295000    -6.87       80  16.12      nan     nan    nan    nan   3.434  1.439     1262     1     n    nan       0      1.00     1.00   +0.000     1   0.481
  300000    -7.32       80  15.86      nan     nan    nan    nan   3.384  1.448     1416     1     n    nan       0      1.00     1.00   +0.000     1   0.446
